Campus,Site,Region,State,SaleDate,MealType,MenuItem,FreeCount,ReducedCount,PaidCount,TotalMealCount,EntryMethod
IDEA Palmview,Academy,URGV,TX,4/17/24,CACFP Supper,Supper,40,1,14,55,Individual
IDEA Palmview,Academy,URGV,TX,4/17/24,Lunch,AC Lunch,637,0,0,637,Bulk
IDEA Palmview,Academy,URGV,TX,4/18/24,Breakfast,AC Breakfast,545,0,0,545,Bulk
IDEA Palmview,Academy,URGV,TX,4/18/24,CACFP Supper,Supper,33,1,17,51,Individual
IDEA Palmview,Academy,URGV,TX,4/18/24,Lunch,AC Lunch,612,0,0,612,Bulk
IDEA Palmview,Academy,URGV,TX,4/19/24,Breakfast,AC Breakfast,542,0,0,542,Bulk
IDEA Palmview,Academy,URGV,TX,4/19/24,CACFP Supper,Supper,13,1,5,19,Individual
IDEA Palmview,Academy,URGV,TX,4/19/24,Lunch,AC Lunch,559,0,0,559,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/15/24,Breakfast,CP Breakfast,220,0,0,220,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/15/24,CACFP Supper,Supper,13,1,6,20,Individual
IDEA Palmview,College Preparatory,URGV,TX,4/15/24,Lunch,CP Lunch,280,0,0,280,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/16/24,Breakfast,CP Breakfast,231,0,0,231,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/16/24,CACFP Supper,Supper,10,0,6,16,Individual
IDEA Palmview,College Preparatory,URGV,TX,4/16/24,Lunch,CP Lunch,275,0,0,275,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/17/24,Breakfast,CP Breakfast,256,0,0,256,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/17/24,CACFP Supper,Supper,7,1,5,13,Individual
IDEA Palmview,College Preparatory,URGV,TX,4/17/24,Lunch,CP Lunch,299,0,0,299,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/18/24,Breakfast,CP Breakfast,216,0,0,216,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/18/24,CACFP Supper,Supper,11,0,3,14,Individual
IDEA Palmview,College Preparatory,URGV,TX,4/18/24,Lunch,CP Lunch,276,0,0,276,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/19/24,Breakfast,CP Breakfast,217,0,0,217,Bulk
IDEA Palmview,College Preparatory,URGV,TX,4/19/24,CACFP Supper,Supper,5,1,1,7,Individual
IDEA Palmview,College Preparatory,URGV,TX,4/19/24,Lunch,CP Lunch,260,0,0,260,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/15/24,Breakfast,AC Breakfast,339,0,0,339,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/15/24,CACFP Supper,Supper,44,8,31,83,Individual
IDEA Parmer Park,Academy,AUR,TX,4/15/24,Lunch,AC Lunch,439,0,0,439,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/16/24,Breakfast,AC Breakfast,359,0,0,359,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/16/24,CACFP Supper,Supper,40,10,29,79,Individual
IDEA Parmer Park,Academy,AUR,TX,4/16/24,Lunch,AC Lunch,409,0,0,409,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/17/24,Breakfast,AC Breakfast,370,0,0,370,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/17/24,CACFP Supper,Supper,45,9,29,83,Individual
IDEA Parmer Park,Academy,AUR,TX,4/17/24,Lunch,AC Lunch,447,0,0,447,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/18/24,Breakfast,AC Breakfast,362,0,0,362,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/18/24,CACFP Supper,Supper,43,9,29,81,Individual
IDEA Parmer Park,Academy,AUR,TX,4/18/24,Lunch,AC Lunch,441,0,0,441,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/19/24,Breakfast,AC Breakfast,360,0,0,360,Bulk
IDEA Parmer Park,Academy,AUR,TX,4/19/24,CACFP Supper,Supper,41,9,24,74,Individual
IDEA Parmer Park,Academy,AUR,TX,4/19/24,Lunch,AC Lunch,448,0,0,448,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/15/24,Breakfast,CP Breakfast,270,0,0,270,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/15/24,Lunch,CP Lunch,441,0,0,441,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/16/24,Breakfast,CP Breakfast,286,0,0,286,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/16/24,Lunch,CP Lunch,390,0,0,390,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/17/24,Breakfast,CP Breakfast,297,0,0,297,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/17/24,Lunch,CP Lunch,403,0,0,403,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/18/24,Breakfast,CP Breakfast,288,0,0,288,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/18/24,Lunch,CP Lunch,484,0,0,484,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/19/24,Breakfast,CP Breakfast,287,0,0,287,Bulk
IDEA Parmer Park,College Preparatory,AUR,TX,4/19/24,Lunch,CP Lunch,472,0,0,472,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/15/24,Breakfast,AC Breakfast,323,0,0,323,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/15/24,CACFP Supper,Supper,116,10,79,205,Individual
IDEA Pflugerville,Academy,AUR,TX,4/15/24,Lunch,AC Lunch,458,0,0,458,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/16/24,Breakfast,AC Breakfast,318,0,0,318,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/16/24,CACFP Supper,Supper,128,14,85,227,Individual
IDEA Pflugerville,Academy,AUR,TX,4/16/24,Lunch,AC Lunch,539,0,0,539,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/17/24,Breakfast,AC Breakfast,322,0,0,322,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/17/24,CACFP Supper,Supper,124,11,76,211,Individual
IDEA Pflugerville,Academy,AUR,TX,4/17/24,Lunch,AC Lunch,435,0,0,435,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/18/24,Breakfast,AC Breakfast,327,0,0,327,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/18/24,CACFP Supper,Supper,135,11,85,231,Individual
IDEA Pflugerville,Academy,AUR,TX,4/18/24,Lunch,AC Lunch,470,0,0,470,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/19/24,Breakfast,AC Breakfast,327,0,0,327,Bulk
IDEA Pflugerville,Academy,AUR,TX,4/19/24,CACFP Supper,Supper,114,7,67,188,Individual
IDEA Pflugerville,Academy,AUR,TX,4/19/24,Lunch,AC Lunch,458,0,0,458,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/15/24,Breakfast,CP Breakfast,209,0,0,209,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/15/24,CACFP Supper,Supper,5,1,4,10,Individual
IDEA Pflugerville,College Preparatory,AUR,TX,4/15/24,Lunch,CP Lunch,420,0,0,420,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/16/24,Breakfast,CP Breakfast,196,0,0,196,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/16/24,CACFP Supper,Supper,4,0,1,5,Individual
IDEA Pflugerville,College Preparatory,AUR,TX,4/16/24,Lunch,CP Lunch,436,0,0,436,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/17/24,Breakfast,CP Breakfast,226,0,0,226,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/17/24,CACFP Supper,Supper,6,1,4,11,Individual
IDEA Pflugerville,College Preparatory,AUR,TX,4/17/24,Lunch,CP Lunch,428,0,0,428,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/18/24,Breakfast,CP Breakfast,204,0,0,204,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/18/24,Lunch,CP Lunch,464,0,0,464,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/19/24,Breakfast,CP Breakfast,240,0,0,240,Bulk
IDEA Pflugerville,College Preparatory,AUR,TX,4/19/24,CACFP Supper,Supper,3,1,6,10,Individual
IDEA Pflugerville,College Preparatory,AUR,TX,4/19/24,Lunch,CP Lunch,404,0,0,404,Bulk
IDEA Pharr,Academy,MRGV,TX,4/15/24,Breakfast,AC Breakfast,611,0,0,611,Bulk
IDEA Pharr,Academy,MRGV,TX,4/15/24,CACFP Supper,Supper,104,5,79,188,Individual
IDEA Pharr,Academy,MRGV,TX,4/15/24,Lunch,AC Lunch,706,0,0,706,Bulk
IDEA Pharr,Academy,MRGV,TX,4/16/24,Breakfast,AC Breakfast,638,0,0,638,Bulk
IDEA Pharr,Academy,MRGV,TX,4/16/24,CACFP Supper,Supper,147,7,128,282,Individual
IDEA Pharr,Academy,MRGV,TX,4/16/24,Lunch,AC Lunch,708,0,0,708,Bulk
IDEA Pharr,Academy,MRGV,TX,4/17/24,Breakfast,AC Breakfast,609,0,0,609,Bulk
IDEA Pharr,Academy,MRGV,TX,4/17/24,CACFP Supper,Supper,110,6,73,189,Individual
IDEA Pharr,Academy,MRGV,TX,4/17/24,Lunch,AC Lunch,702,0,0,702,Bulk
IDEA Pharr,Academy,MRGV,TX,4/18/24,Breakfast,AC Breakfast,644,0,0,644,Bulk
IDEA Pharr,Academy,MRGV,TX,4/18/24,CACFP Supper,Supper,156,6,115,277,Individual
IDEA Pharr,Academy,MRGV,TX,4/18/24,Lunch,AC Lunch,667,0,0,667,Bulk
IDEA Pharr,Academy,MRGV,TX,4/19/24,Breakfast,AC Breakfast,602,0,0,602,Bulk
IDEA Pharr,Academy,MRGV,TX,4/19/24,CACFP Supper,Supper,116,3,76,195,Individual
IDEA Pharr,Academy,MRGV,TX,4/19/24,Lunch,AC Lunch,684,0,0,684,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/15/24,Breakfast,CP Breakfast,692,0,0,692,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/15/24,CACFP Supper,Supper,34,2,38,74,Individual
IDEA Pharr,College Preparatory,MRGV,TX,4/15/24,Lunch,CP Lunch,759,0,0,759,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/16/24,Breakfast,CP Breakfast,663,0,0,663,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/16/24,CACFP Supper,Supper,67,2,58,127,Individual
IDEA Pharr,College Preparatory,MRGV,TX,4/16/24,Lunch,CP Lunch,774,0,0,774,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/17/24,Breakfast,CP Breakfast,658,0,0,658,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/17/24,CACFP Supper,Supper,32,0,25,57,Individual
IDEA Pharr,College Preparatory,MRGV,TX,4/17/24,Lunch,CP Lunch,782,0,0,782,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/18/24,Breakfast,CP Breakfast,645,0,0,645,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/18/24,CACFP Supper,Supper,61,1,59,121,Individual
IDEA Pharr,College Preparatory,MRGV,TX,4/18/24,Lunch,CP Lunch,718,0,0,718,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/19/24,Breakfast,CP Breakfast,663,0,0,663,Bulk
IDEA Pharr,College Preparatory,MRGV,TX,4/19/24,CACFP Supper,Supper,25,1,35,61,Individual
IDEA Pharr,College Preparatory,MRGV,TX,4/19/24,Lunch,CP Lunch,697,0,0,697,Bulk
IDEA Price Hill,Academy,CINC,OH,4/15/24,Breakfast,AC Breakfast,211,0,0,211,Bulk
IDEA Price Hill,Academy,CINC,OH,4/15/24,Lunch,AC Lunch,247,0,0,247,Bulk
IDEA Price Hill,Academy,CINC,OH,4/16/24,Breakfast,AC Breakfast,240,0,0,240,Bulk
IDEA Price Hill,Academy,CINC,OH,4/16/24,Lunch,AC Lunch,248,0,0,248,Bulk
IDEA Price Hill,Academy,CINC,OH,4/17/24,Breakfast,AC Breakfast,239,0,0,239,Bulk
IDEA Price Hill,Academy,CINC,OH,4/17/24,Lunch,AC Lunch,245,0,0,245,Bulk
IDEA Price Hill,Academy,CINC,OH,4/18/24,Breakfast,AC Breakfast,236,0,0,236,Bulk
IDEA Price Hill,Academy,CINC,OH,4/18/24,Lunch,AC Lunch,252,0,0,252,Bulk
IDEA Price Hill,Academy,CINC,OH,4/19/24,Breakfast,AC Breakfast,184,0,0,184,Bulk
IDEA Price Hill,Academy,CINC,OH,4/19/24,Lunch,AC Lunch,235,0,0,235,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/15/24,Breakfast,CP Breakfast,62,0,0,62,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/15/24,Lunch,CP Lunch,92,0,0,92,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/16/24,Breakfast,CP Breakfast,80,0,0,80,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/16/24,Lunch,CP Lunch,101,0,0,101,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/17/24,Breakfast,CP Breakfast,74,0,0,74,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/17/24,Lunch,CP Lunch,103,0,0,103,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/18/24,Breakfast,CP Breakfast,79,0,0,79,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/18/24,Lunch,CP Lunch,105,0,0,105,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/19/24,Breakfast,CP Breakfast,68,0,0,68,Bulk
IDEA Price Hill,College Preparatory,CINC,OH,4/19/24,Lunch,CP Lunch,91,0,0,91,Bulk
IDEA Quest,Academy,URGV,TX,4/15/24,Breakfast,AC Breakfast,516,0,0,516,Bulk
IDEA Quest,Academy,URGV,TX,4/15/24,CACFP Supper,AC Supper,74,0,0,74,Bulk
IDEA Quest,Academy,URGV,TX,4/15/24,CACFP Supper,Supper,39,2,25,66,Individual
IDEA Quest,Academy,URGV,TX,4/15/24,Lunch,AC Lunch,539,0,0,539,Bulk
IDEA Quest,Academy,URGV,TX,4/16/24,Breakfast,AC Breakfast,544,0,0,544,Bulk
IDEA Quest,Academy,URGV,TX,4/16/24,CACFP Supper,AC Supper,81,0,0,81,Bulk
IDEA Quest,Academy,URGV,TX,4/16/24,CACFP Supper,Supper,69,3,44,116,Individual
IDEA Quest,Academy,URGV,TX,4/16/24,Lunch,AC Lunch,544,0,0,544,Bulk
IDEA Quest,Academy,URGV,TX,4/17/24,Breakfast,AC Breakfast,549,0,0,549,Bulk
IDEA Quest,Academy,URGV,TX,4/17/24,CACFP Supper,AC Supper,77,0,0,77,Bulk
IDEA Quest,Academy,URGV,TX,4/17/24,CACFP Supper,Supper,62,1,33,96,Individual
IDEA Quest,Academy,URGV,TX,4/17/24,Lunch,AC Lunch,506,0,0,506,Bulk
IDEA Quest,Academy,URGV,TX,4/18/24,Breakfast,AC Breakfast,576,0,0,576,Bulk
IDEA Quest,Academy,URGV,TX,4/18/24,CACFP Supper,AC Supper,78,0,0,78,Bulk
IDEA Quest,Academy,URGV,TX,4/18/24,CACFP Supper,Supper,36,0,25,61,Individual
IDEA Quest,Academy,URGV,TX,4/18/24,Lunch,AC Lunch,397,0,0,397,Bulk
IDEA Quest,Academy,URGV,TX,4/19/24,Breakfast,AC Breakfast,535,0,0,535,Bulk
IDEA Quest,Academy,URGV,TX,4/19/24,CACFP Supper,AC Supper,89,0,0,89,Bulk
IDEA Quest,Academy,URGV,TX,4/19/24,Lunch,AC Lunch,534,0,0,534,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/15/24,Breakfast,CP Breakfast,357,0,0,357,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/15/24,CACFP Supper,Supper,34,1,26,61,Individual
IDEA Quest,College Preparatory,URGV,TX,4/15/24,Lunch,CP Lunch,495,0,0,495,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/16/24,Breakfast,CP Breakfast,244,0,0,244,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/16/24,CACFP Supper,Supper,20,0,14,34,Individual
IDEA Quest,College Preparatory,URGV,TX,4/16/24,Lunch,CP Lunch,523,0,0,523,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/17/24,Breakfast,CP Breakfast,282,0,0,282,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/17/24,CACFP Supper,Supper,34,0,19,53,Individual
IDEA Quest,College Preparatory,URGV,TX,4/17/24,Lunch,CP Lunch,421,0,0,421,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/18/24,Breakfast,CP Breakfast,265,0,0,265,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/18/24,CACFP Supper,Supper,47,1,30,78,Individual
IDEA Quest,College Preparatory,URGV,TX,4/18/24,Lunch,CP Lunch,475,0,0,475,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/19/24,Breakfast,CP Breakfast,258,0,0,258,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/19/24,CACFP Supper,CP Supper,16,0,0,16,Bulk
IDEA Quest,College Preparatory,URGV,TX,4/19/24,Lunch,CP Lunch,506,0,0,506,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/15/24,Breakfast,AC Breakfast,496,0,0,496,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/15/24,CACFP Supper,Supper,124,0,0,124,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/15/24,Lunch,AC Lunch,699,0,0,699,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/16/24,Breakfast,AC Breakfast,540,0,0,540,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/16/24,CACFP Supper,Supper,104,0,0,104,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/16/24,Lunch,AC Lunch,713,0,0,713,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/17/24,Breakfast,AC Breakfast,512,0,0,512,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/17/24,CACFP Supper,Supper,118,0,0,118,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/17/24,Lunch,AC Lunch,671,0,0,671,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/18/24,Breakfast,AC Breakfast,492,0,0,492,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/18/24,CACFP Supper,Supper,111,0,0,111,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/18/24,Lunch,AC Lunch,671,0,0,671,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/19/24,Breakfast,AC Breakfast,452,0,0,452,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/19/24,CACFP Supper,AC Supper,42,0,0,42,Bulk
IDEA Rio Grande City,Academy,URGV,TX,4/19/24,Lunch,AC Lunch,689,0,0,689,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/15/24,Breakfast,CP Breakfast,398,0,0,398,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/15/24,Lunch,CP Lunch,522,0,0,522,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/16/24,Breakfast,CP Breakfast,378,0,0,378,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/16/24,Lunch,CP Lunch,530,0,0,530,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/17/24,Breakfast,CP Breakfast,315,0,0,315,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/17/24,Lunch,CP Lunch,366,0,0,366,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/18/24,Breakfast,CP Breakfast,325,0,0,325,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/18/24,Lunch,CP Lunch,413,0,0,413,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/19/24,Breakfast,CP Breakfast,299,0,0,299,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/19/24,CACFP Supper,CP Supper,20,0,0,20,Bulk
IDEA Rio Grande City,College Preparatory,URGV,TX,4/19/24,Lunch,CP Lunch,411,0,0,411,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/15/24,Breakfast,AC Breakfast,589,0,0,589,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/15/24,Breakfast,Breakfast,2,0,2,4,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/15/24,CACFP Supper,AC Supper,13,0,0,13,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/15/24,CACFP Supper,Supper,342,17,171,530,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/15/24,Lunch,AC Lunch,122,0,0,122,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/15/24,Lunch,Lunch,238,10,126,374,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/16/24,Breakfast,AC Breakfast,610,0,0,610,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/16/24,Breakfast,Breakfast,0,0,1,1,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/16/24,CACFP Supper,AC Supper,11,0,0,11,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/16/24,CACFP Supper,Supper,390,16,207,613,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/16/24,Lunch,AC Lunch,117,0,0,117,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/16/24,Lunch,Lunch,245,11,131,387,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/17/24,Breakfast,AC Breakfast,609,0,0,609,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/17/24,Breakfast,Breakfast,2,0,1,3,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/17/24,CACFP Supper,AC Supper,11,0,0,11,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/17/24,CACFP Supper,Supper,346,16,182,544,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/17/24,Lunch,AC Lunch,128,0,0,128,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/17/24,Lunch,Lunch,243,12,117,372,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/17/24,Lunch,Lunch Salad,1,0,0,1,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/18/24,Breakfast,AC Breakfast,532,0,0,532,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/18/24,Breakfast,Breakfast,1,0,1,2,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/18/24,CACFP Supper,AC Supper,11,0,0,11,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/18/24,CACFP Supper,Supper,354,13,169,536,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/18/24,Lunch,AC Lunch,128,0,0,128,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/18/24,Lunch,Lunch,255,9,134,398,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/19/24,Breakfast,AC Breakfast,571,0,0,571,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/19/24,Breakfast,Breakfast,1,0,1,2,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/19/24,CACFP Supper,AC Supper,8,0,0,8,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/19/24,CACFP Supper,Supper,321,15,172,508,Individual
IDEA Rio Vista,Academy,ELPR,TX,4/19/24,Lunch,AC Lunch,126,0,0,126,Bulk
IDEA Rio Vista,Academy,ELPR,TX,4/19/24,Lunch,Lunch,239,11,137,387,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/15/24,Breakfast,CP Breakfast,10,0,0,10,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/15/24,Breakfast,Breakfast,92,6,117,215,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/15/24,CACFP Supper,Supper,2,1,2,5,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/15/24,Lunch,CP Lunch,316,0,0,316,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/16/24,Breakfast,CP Breakfast,4,0,0,4,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/16/24,Breakfast,Breakfast,88,6,107,201,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/16/24,CACFP Supper,Supper,11,0,11,22,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/16/24,Lunch,CP Lunch,392,0,0,392,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/16/24,Lunch,Lunch,1,0,0,1,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/17/24,Breakfast,CP Breakfast,9,0,0,9,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/17/24,Breakfast,Breakfast,87,5,111,203,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/17/24,CACFP Supper,Supper,21,1,22,44,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/17/24,Lunch,CP Lunch,343,0,0,343,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/18/24,Breakfast,CP Breakfast,8,0,0,8,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/18/24,Breakfast,Breakfast,87,6,98,191,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/18/24,CACFP Supper,CP Supper,16,0,0,16,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/18/24,Lunch,CP Lunch,387,0,0,387,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/19/24,Breakfast,CP Breakfast,9,0,0,9,Bulk
IDEA Rio Vista,College Preparatory,ELPR,TX,4/19/24,Breakfast,Breakfast,83,5,99,187,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/19/24,CACFP Supper,Supper,1,0,0,1,Individual
IDEA Rio Vista,College Preparatory,ELPR,TX,4/19/24,Lunch,CP Lunch,378,0,0,378,Bulk
IDEA Rise,Academy,TRCR,TX,4/15/24,Breakfast,AC Breakfast,438,0,0,438,Bulk
IDEA Rise,Academy,TRCR,TX,4/15/24,CACFP Supper,AC Supper,272,0,0,272,Bulk
IDEA Rise,Academy,TRCR,TX,4/15/24,Lunch,AC Lunch,592,0,0,592,Bulk
IDEA Rise,Academy,TRCR,TX,4/16/24,Breakfast,AC Breakfast,380,0,0,380,Bulk
IDEA Rise,Academy,TRCR,TX,4/16/24,CACFP Supper,AC Supper,249,0,0,249,Bulk
IDEA Rise,Academy,TRCR,TX,4/16/24,Lunch,AC Lunch,591,0,0,591,Bulk
IDEA Rise,Academy,TRCR,TX,4/17/24,Breakfast,AC Breakfast,503,0,0,503,Bulk
IDEA Rise,Academy,TRCR,TX,4/17/24,CACFP Supper,AC Supper,277,0,0,277,Bulk
IDEA Rise,Academy,TRCR,TX,4/17/24,Lunch,AC Lunch,601,0,0,601,Bulk
IDEA Rise,Academy,TRCR,TX,4/18/24,Breakfast,AC Breakfast,475,0,0,475,Bulk
IDEA Rise,Academy,TRCR,TX,4/18/24,CACFP Supper,AC Supper,289,0,0,289,Bulk
IDEA Rise,Academy,TRCR,TX,4/18/24,Lunch,AC Lunch,602,0,0,602,Bulk
IDEA Rise,Academy,TRCR,TX,4/19/24,Breakfast,AC Breakfast,444,0,0,444,Bulk
IDEA Rise,Academy,TRCR,TX,4/19/24,CACFP Supper,AC Supper,274,0,0,274,Bulk
IDEA Rise,Academy,TRCR,TX,4/19/24,Lunch,AC Lunch,608,0,0,608,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/15/24,Breakfast,CP Breakfast,276,0,0,276,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/15/24,Lunch,CP Lunch,427,0,0,427,Bulk
IDEA Rise,College Preparatory,TRCR,TX,4/16/24,Breakfast,CP Breakfast,291,0,0,291,Bulk
